soc,charge_MW,discharge_MW,import_MW,export_MW,net_MW,objective_cost,run_id,prices_buy,prices_buy_forecast,demand_MW,demand_MW_forecast,profit_step,profit_daily
0.4736842105263157,0.0,12.359999999999998,26.72204179,0.0,26.72204179,42686.02190634062,4,43.8,68.10602326,23.74,39.08204179,541.3679999999998,1322.0790047867029
0.2105263157894736,0.0,12.359999999999998,27.819329860000003,0.0,27.819329860000003,42686.02190634062,4,46.5,64.91106787,24.93,40.17932986,574.7399999999999,1322.0790047867029
0.2105263157894736,0.0,0.0,39.18802018,0.0,39.18802018,42686.02190634062,4,52.24,57.65754253,25.4,39.18802018,0.0,1322.0790047867029
0.4480263157894736,12.36,0.0,49.51885715,0.0,49.51885715,42686.02190634062,4,50.0,54.89066483,25.53,37.15885715,-618.0,1322.0790047867029
0.6855263157894737,12.36,0.0,48.43510771,0.0,48.43510771,42686.02190634062,4,44.83,50.12860544,25.16,36.07510771,-554.0988,1322.0790047867029
0.6855263157894737,0.0,0.0,36.53264045,0.0,36.53264045,42686.02190634062,4,40.61,49.57376857,23.83,36.53264045,0.0,1322.0790047867029
0.6855263157894737,0.0,0.0,37.37011299,0.0,37.37011299,42686.02190634062,4,39.15,52.23309609,23.18,37.37011299,0.0,1322.0790047867029
0.6855263157894737,0.0,0.0,38.27032302,0.0,38.27032302,42686.02190634062,4,38.0,54.4007587,23.05,38.27032302,0.0,1322.0790047867029
0.6855263157894737,0.0,0.0,38.90612371,0.0,38.90612371,42686.02190634062,4,42.0,52.94600953,23.34,38.90612371,0.0,1322.0790047867029
0.6855263157894737,0.0,0.0,38.20599797,0.0,38.20599797,42686.02190634062,4,44.32,54.71333333,24.25,38.20599797,0.0,1322.0790047867029
0.6855263157894737,0.0,0.0,36.83735996,0.0,36.83735996,42686.02190634062,4,47.99,56.95766304,25.62,36.83735996,0.0,1322.0790047867029
0.6855263157894737,0.0,0.0,36.81548034,0.0,36.81548034,42686.02190634062,4,52.57,60.8568,27.67,36.81548034,0.0,1322.0790047867029
