prices_buy,prices_buy_forecast,demand_MW,demand_MW_forecast,soc,charge_MW,discharge_MW,import_MW,export_MW,profit_step,profit_daily
43.25,43.25,29.22,29.22,0.23689447499345379,0.0,0.0,29.22,0.0,0.0,2094.338426609419
42.34,42.34,27.96,27.96,0.23689447499345379,2.684265927977833,0.0,30.644265927977834,0.0,-113.65181939058147,2094.338426609419
40.25,40.25,27.59,27.59,0.287641791044776,12.56,0.0,40.15,0.0,-505.54,2094.338426609419
41.56,41.56,27.56,27.56,0.525094527363184,12.56,0.0,40.12,0.0,-521.9936,2094.338426609419
39.97,39.97,27.99,27.99,0.762547263681592,12.56,0.0,40.55,0.0,-502.02320000000003,2094.338426609419
45.7,45.7,31.29,31.29,1.0,0.0,0.0,31.29,0.0,0.0,2094.338426609419
54.94,54.94,36.59,36.59,1.0,0.0,0.0,36.59,0.0,0.0,2094.338426609419
60.0,60.0,41.49,41.49,1.0,0.0,12.56,28.93,0.0,753.6,2094.338426609419
57.92,57.92,42.82,42.82,0.7368944749934538,0.0,12.56,30.259999999999998,0.0,727.4752000000001,2094.338426609419
58.38,58.38,42.89,42.89,0.4737889499869076,0.0,12.56,30.33,0.0,733.2528000000001,2094.338426609419
53.72,53.72,42.89,42.89,0.2106834249803614,0.0,0.0,42.89,0.0,0.0,2094.338426609419
45.84,45.84,40.85,40.85,0.2106834249803614,12.56,0.0,53.410000000000004,0.0,-575.7504,2094.338426609419
44.7,44.7,40.97,40.97,0.4481361612987694,12.56,0.0,53.53,0.0,-561.432,2094.338426609419
50.48,50.48,42.04,42.04,0.6855888976171773,12.56,0.0,54.6,0.0,-634.0287999999999,2094.338426609419
53.64,53.64,42.49,42.49,0.9230416339355854,0.0,0.0,42.49,0.0,0.0,2094.338426609419
54.94,54.94,42.69,42.69,0.9230416339355854,0.0,0.0,42.69,0.0,0.0,2094.338426609419
56.33,56.33,42.18,42.18,0.9230416339355854,0.0,0.0,42.18,0.0,0.0,2094.338426609419
57.58,57.58,41.38,41.38,0.9230416339355854,0.0,6.383700000000005,34.9963,0.0,367.5734460000003,2094.338426609419
60.95,60.95,40.48,40.48,0.7893165750196387,0.0,12.56,27.919999999999995,0.0,765.532,2094.338426609419
61.81,61.81,39.71,39.71,0.5262110500130924,0.0,12.56,27.15,0.0,776.3336,2094.338426609419
57.94,57.94,38.96,38.96,0.2631055250065462,0.0,12.56,26.4,0.0,727.7264,2094.338426609419
52.94,52.94,35.95,35.95,0.0,0.0,0.0,35.95,0.0,0.0,2094.338426609419
45.68,45.68,32.5,32.5,0.0,0.0,0.0,32.5,0.0,0.0,2094.338426609419
58.65,58.65,32.23,32.23,0.5,0.0,10.137450000000007,22.09254999999999,0.0,594.5614425000003,1767.178792500001
54.32,54.32,30.56,30.56,0.287641791044776,0.0,0.0,30.56,0.0,0.0,1767.178792500001
52.98,52.98,29.43,29.43,0.287641791044776,0.0,0.0,29.43,0.0,0.0,1767.178792500001
49.3,49.3,28.95,28.95,0.287641791044776,12.56,0.0,41.51,0.0,-619.208,1767.178792500001
48.83,48.83,28.93,28.93,0.525094527363184,12.56,0.0,41.49,0.0,-613.3048,1767.178792500001
48.76,48.76,29.64,29.64,0.762547263681592,12.56,0.0,42.2,0.0,-612.4256,1767.178792500001
53.96,53.96,32.51,32.51,1.0,0.0,0.0,32.51,0.0,0.0,1767.178792500001
59.94,59.94,37.28,37.28,1.0,0.0,12.56,24.72,0.0,752.8464,1767.178792500001
60.41,60.41,42.0,42.0,0.7368944749934538,0.0,12.56,29.439999999999998,0.0,758.7496,1767.178792500001
60.49,60.49,43.7,43.7,0.4737889499869076,0.0,12.56,31.14,0.0,759.7544,1767.178792500001
58.84,58.84,44.0,44.0,0.2106834249803614,0.0,0.0,44.0,0.0,0.0,1767.178792500001
58.59,58.59,44.15,44.15,0.2106834249803614,0.0,0.0,44.15,0.0,0.0,1767.178792500001
51.03,51.03,42.79,42.79,0.2106834249803614,12.56,0.0,55.35,0.0,-640.9368000000001,1767.178792500001
50.04,50.04,42.69,42.69,0.4481361612987694,12.56,0.0,55.25,0.0,-628.5024,1767.178792500001
52.7,52.7,43.43,43.43,0.6855888976171773,12.56,0.0,55.99,0.0,-661.912,1767.178792500001
56.18,56.18,43.68,43.68,0.9230416339355854,0.0,0.0,43.68,0.0,0.0,1767.178792500001
62.33,62.33,43.87,43.87,0.9230416339355854,0.0,12.56,31.309999999999995,0.0,782.8648000000001,1767.178792500001
58.05,58.05,43.48,43.48,0.6599361089290392,0.0,0.0,43.48,0.0,0.0,1767.178792500001
59.5,59.5,42.94,42.94,0.6599361089290392,0.0,6.38370000000001,36.556299999999986,0.0,379.8301500000006,1767.178792500001
60.55,60.55,41.66,41.66,0.5262110500130924,0.0,12.56,29.099999999999994,0.0,760.508,1767.178792500001
60.06,60.06,40.67,40.67,0.2631055250065462,0.0,12.56,28.11,0.0,754.3536,1767.178792500001
59.49,59.49,39.89,39.89,0.0,0.0,0.0,39.89,0.0,0.0,1767.178792500001
55.55,55.55,37.19,37.19,0.0,0.0,0.0,37.19,0.0,0.0,1767.178792500001
48.04,48.04,34.27,34.27,0.0,0.0,0.0,34.27,0.0,0.0,1767.178792500001
62.39,62.39,27.41,27.41,0.5,0.0,12.56,14.85,0.0,783.6184000000001,2314.264217174515
56.31,56.31,25.76,25.76,0.23689447499345379,0.0,0.0,25.76,0.0,0.0,2314.264217174515
54.03,54.03,24.6,24.6,0.23689447499345379,0.0,0.0,24.6,0.0,0.0,2314.264217174515
54.56,54.56,24.03,24.03,0.23689447499345379,0.0,0.0,24.03,0.0,0.0,2314.264217174515
52.76,52.76,23.76,23.76,0.23689447499345379,1.386426592797784,0.0,25.146426592797784,0.0,-73.14786703601108,2314.264217174515
54.05,54.05,24.52,24.52,0.2631055250065462,0.0,0.0,24.52,0.0,0.0,2314.264217174515
56.67,56.67,25.65,25.65,0.2631055250065462,0.0,0.0,25.65,0.0,0.0,2314.264217174515
