prices_buy,prices_buy_forecast,demand_MW,demand_MW_forecast,soc,charge_MW,discharge_MW,import_MW,export_MW,profit_step,profit_daily
59.11,51.88764965,38.13,38.58329313,1.0,0.0,12.56,26.02329313,0.0,742.4216,1004.5187812631561
59.11,53.64625,37.66,38.43903262,0.7368944749934537,0.0,12.56,25.879032619999997,0.0,742.4216,1004.5187812631561
60.0,59.62871377,37.81,37.50334942,0.47378894998690746,0.0,12.56,24.943349419999997,0.0,753.6,1004.5187812631561
72.17,63.18588608,38.22,37.38958514,0.2106834249803612,0.0,10.057499999999992,27.33208514000001,0.0,725.8497749999995,1004.5187812631561
74.33,70.20111879,39.15,38.446,0.0,12.56,0.0,51.006,0.0,-933.5848,1004.5187812631561
61.07,59.65582836,36.59,35.78038751,0.23745273631840796,12.56,0.0,48.34038751,0.0,-767.0392,1004.5187812631561
56.93,54.88787762,32.93,32.31583375,0.47490547263681593,0.0,12.56,19.75583375,0.0,715.0408,1004.5187812631561
53.72,54.08242859,29.44,29.28563809,0.21179994763026966,0.0,10.110799999999996,19.17483809,0.0,543.1521759999997,1004.5187812631561
49.8,55.19245267,24.12,26.87837804,0.5,0.0,12.56,14.31837804,0.0,625.4879999999999,560.7419256315779
46.04,49.31910034,22.61,25.44886512,0.23689447499345373,0.0,11.308749999999998,14.140115120000003,0.0,520.6548499999999,560.7419256315779
42.0,46.19023564,21.57,23.84370873,0.0,12.56,0.0,36.40370873,0.0,-527.52,560.7419256315779
36.05,45.52136395,21.12,24.20501757,0.23745273631840796,12.56,0.0,36.76501757,0.0,-452.78799999999995,560.7419256315779
35.51,47.40790226,21.04,23.69171162,0.47490547263681593,12.56,0.0,36.25171162,0.0,-446.0056,560.7419256315779
40.96,44.58102618,20.85,25.87603023,0.7123582089552238,12.56,0.0,38.43603023,0.0,-514.4576000000001,560.7419256315779
35.51,50.54484074,20.74,29.65126582,0.9498109452736319,0.0,12.56,17.091265819999997,0.0,446.0056,560.7419256315779
