prices_actual,prices_forecast,actual_demand,forecast_demand,soc,charge_MW,discharge_MW,import_MW,export_MW,profit_step
32.72,13.907385019783897,38006.938896,36124.57686319287,0.23684210526315785,0.0,10.7825,36113.79436319287,0.0,352.8034
24.61,14.63628392829528,37036.522365,35113.525930009906,2.7755575615628914e-17,0.0,9.704249999999998,35103.8216800099,0.0,238.82159249999995
22.26,13.119384615384645,35881.607998,33856.64868152683,0.23750000000000002,10.7825,0.0,33867.43118152683,0.0,-240.01845000000003
17.59,14.733999999999948,35044.055105,33033.04737312672,0.475,10.7825,0.0,33043.82987312672,0.0,-189.664175
11.29,12.850334728033442,34585.57114,33756.95337501019,0.7124999999999999,10.7825,0.0,33767.73587501019,0.0,-121.734425
13.94,14.47968458980329,34446.396676,34291.85074051025,0.95,10.7825,0.0,34302.63324051025,0.0,-150.30805
14.38,17.745221482808393,34724.251246,34291.60654293533,0.6868421052631578,0.0,10.7825,34280.82404293533,0.0,155.05235000000002
15.36,19.207901795223226,34972.374262,35180.59314182597,0.42368421052631566,0.0,10.7825,35169.81064182597,0.0,165.6192
15.67,20.363351531780605,35950.371156,35713.92295478336,0.16052631578947352,0.0,10.7825,35703.14045478336,0.0,168.96177500000002
16.48,20.041735248263645,38020.699447,37240.00402030561,0.0,0.0,6.577324999999994,37233.426695305614,0.0,108.3943159999999
18.56,19.653834070958805,39972.895508,37701.30732302735,0.2375,10.7825,0.0,37712.08982302735,0.0,-200.1232
21.84,15.778272814732572,41849.217067,39657.7672807304,0.475,10.7825,0.0,39668.5497807304,0.0,-235.4898
22.67,17.81535081658801,43180.186413,38323.928778038346,0.7124999999999999,10.7825,0.0,38334.71127803835,0.0,-244.43927500000004
23.74,25.638846153846213,44002.119157,40134.57274408875,0.95,10.7825,0.0,40145.35524408875,0.0,-255.97655
23.78,17.575971565059145,44251.28835,39813.2065926736,1.0,2.2700000000000022,0.0,39815.4765926736,0.0,-53.98060000000005
22.4,16.56500000000004,44186.437046,40818.81790632888,1.0,0.0,0.0,40818.81790632888,0.0,0.0
28.31,58.65749999999972,44276.642402,40286.57154937965,0.7368421052631579,0.0,10.7825,40275.78904937965,0.0,305.252575
40.95,75.94124999999988,44911.995876,41208.18485476055,0.4736842105263157,0.0,10.7825,41197.40235476055,0.0,441.5433750000001
28.27,33.67429928741078,46030.241483,41152.81055514679,0.21052631578947356,0.0,10.7825,41142.02805514679,0.0,304.821275
25.09,21.096679585306266,45862.755681,40578.38689827076,0.0,0.0,8.625999999999994,40569.76089827076,0.0,216.42633999999984
22.26,19.48469247183442,45695.831216,37773.51575967051,0.2375,10.7825,0.0,37784.29825967051,0.0,-240.01845000000003
21.91,18.09960497765083,45419.606307,36897.63355264357,0.475,10.7825,0.0,36908.41605264357,0.0,-236.24457500000003
23.41,17.568436974789897,44716.788581,36551.793535449346,0.21184210526315783,0.0,10.7825,36541.011035449344,0.0,252.418325
22.89,18.205660366561485,43760.774262,38460.81192710656,0.0,0.0,8.679912499999997,38452.132014606555,0.0,198.68319712499994
26.27,19.8029633094766,42791.764572,42534.150141345795,0.23684210526315785,0.0,10.7825,42523.367641345794,0.0,283.256275
24.47,129.95729401526015,42159.546083,47136.98306290927,2.7755575615628914e-17,0.0,9.704249999999998,47127.278812909266,0.0,237.46299749999994
23.61,17.463387096774152,42022.207772,47186.95216076991,0.23750000000000002,10.7825,0.0,47197.734660769915,0.0,-254.574825
22.17,18.096666666666664,42420.112903,44532.66374857953,0.475,10.7825,0.0,44543.44624857953,0.0,-239.04802500000002
22.4,16.79253521126757,43447.61575,44201.787848702814,0.7124999999999999,10.7825,0.0,44212.570348702815,0.0,-241.528
24.61,199.795183280293,44858.572346,51975.10160045805,0.95,10.7825,0.0,51985.88410045805,0.0,-265.357325
28.89,97.1298943104558,46788.141863,49933.71074094234,0.6868421052631578,0.0,10.7825,49922.92824094234,0.0,311.50642500000004
36.03,4039.764360126361,49155.110148,52650.76558946966,0.42368421052631566,0.0,10.7825,52639.98308946966,0.0,388.49347500000005
43.76,2805.937769283774,51181.489472,57303.48625480542,0.16052631578947352,0.0,10.7825,57292.70375480542,0.0,471.8422
35.91,2330.5319348217945,52366.5216,56721.08065026087,0.0,0.0,6.577324999999994,56714.50332526087,0.0,236.19174074999975
34.05,448.8007536804674,52121.800938,53359.420603292245,0.2375,10.7825,0.0,53370.203103292246,0.0,-367.144125
33.23,500.2946103438008,51110.464816,45540.426594902274,0.475,10.7825,0.0,45551.209094902275,0.0,-358.302475
30.03,21.321272953625886,49891.367825,54829.532695084265,0.7124999999999999,10.7825,0.0,54840.315195084266,0.0,-323.79847500000005
26.57,18.588571428571417,48426.536827,42182.35744995837,0.95,10.7825,0.0,42193.13994995837,0.0,-286.49102500000004
25.6,30.074542659101844,46947.261849,46259.822206459125,1.0,2.2700000000000022,0.0,46262.09220645912,0.0,-58.11200000000006
25.16,20.539999999999974,46135.731854,44101.836819387,1.0,0.0,0.0,44101.836819387,0.0,0.0
30.42,19.57999999999995,46229.305338,40092.86846680715,0.7368421052631579,0.0,10.7825,40082.08596680715,0.0,328.00365000000005
81.32,26.23499999999992,48672.916807,42781.91072080528,0.4736842105263157,0.0,10.7825,42771.12822080528,0.0,876.8329
94.9,33.67429928741078,51634.630906,54595.00496637356,0.21052631578947356,0.0,10.7825,54584.22246637356,0.0,1023.2592500000001
71.64,40.883395577486645,52339.462403,54609.41204642901,0.0,0.0,8.625999999999994,54600.78604642901,0.0,617.9666399999995
61.89,36.22052057658612,52291.546615,54418.57588026335,0.2375,10.7825,0.0,54429.35838026335,0.0,-667.328925
48.18,30.48668667534869,51968.449475,56174.1437538269,0.475,10.7825,0.0,56184.9262538269,0.0,-519.50085
39.2,27.01221915081821,50629.99185,52657.25837709034,0.21184210526315783,0.0,10.7825,52646.475877090335,0.0,422.67400000000004
36.76,18.83449135269846,49358.445363,51679.43347524643,0.0,0.0,8.679912499999997,51670.753562746424,0.0,319.07358349999987
31.0,21.760591568025372,48446.754417,45095.51076731904,0.23684210526315785,0.0,10.7825,45084.72826731904,0.0,334.2575
30.46,18.0332892707276,48196.133326,48004.180019246574,2.7755575615628914e-17,0.0,9.704249999999998,47994.47576924657,0.0,295.59145499999994
30.05,649.9250000000018,48321.475194,47751.045896895674,0.23750000000000002,10.7825,0.0,47761.828396895675,0.0,-324.01412500000004
29.67,650.954999999998,48924.893455,46832.223498051266,0.475,10.7825,0.0,46843.00599805127,0.0,-319.91677500000003
30.93,650.947499999999,50306.605345,47137.563560771814,0.7124999999999999,10.7825,0.0,47148.346060771815,0.0,-333.502725
39.67,72.97950501542049,52592.139491,51395.460539566746,0.95,10.7825,0.0,51406.24303956675,0.0,-427.741775
95.15,104.22571054705274,55596.584937,54232.171421725194,0.6868421052631578,0.0,10.7825,54221.38892172519,0.0,1025.9548750000001
100.52,258.7755712056807,57598.546605,56440.8078135066,0.42368421052631566,0.0,10.7825,56430.0253135066,0.0,1083.8569
47.34,31.63111548592186,56961.417347,55326.01194305511,0.16052631578947352,0.0,10.7825,55315.22944305511,0.0,510.4435500000001
34.18,23.3508484727171,54377.357734,49267.614950664574,0.0,0.0,6.577324999999994,49261.037625664576,0.0,224.81296849999978
29.11,21.553838503173875,51544.976295,47139.5800621598,0.2375,10.7825,0.0,47150.362562159804,0.0,-313.878575
27.22,18.942094422747076,48711.547901,44907.816361189754,0.475,10.7825,0.0,44918.598861189756,0.0,-293.49965000000003
26.59,16.966640551934656,46360.050872,43988.31571195756,0.7124999999999999,10.7825,0.0,43999.098211957564,0.0,-286.706675
25.06,18.588571428571417,44448.850943,42870.602059607125,0.95,10.7825,0.0,42881.384559607126,0.0,-270.20945
24.18,15.946962207175854,43060.114499,41592.668906677725,1.0,2.2700000000000022,0.0,41594.93890667772,0.0,-54.888600000000054
23.14,17.037692307692286,42424.666782,40865.40499602848,1.0,0.0,0.0,40865.40499602848,0.0,0.0
26.69,16.848333333333354,42581.428414,40683.66867054547,0.7368421052631579,0.0,10.7825,40672.88617054547,0.0,287.78492500000004
47.05,26.23499999999992,44864.404451,44173.94289294185,0.4736842105263157,0.0,10.7825,44163.16039294185,0.0,507.316625
35.06,33.67429928741078,48021.259001,46894.63180892043,0.21052631578947356,0.0,10.7825,46883.84930892043,0.0,378.03445000000005
30.6,24.582916447893027,48924.814763,47979.54493889334,0.0,0.0,8.625999999999994,47970.918938893345,0.0,263.95559999999983
29.6,22.709184215180617,49231.48093,47665.36959439141,0.2375,10.7825,0.0,47676.152094391415,0.0,-319.16200000000003
27.32,22.701736803366963,48594.72851,47259.56648823297,0.475,10.7825,0.0,47270.348988232974,0.0,-294.5779
25.59,20.56990325256658,47004.636179,45638.04038041912,0.21184210526315783,0.0,10.7825,45627.25788041912,0.0,275.924175
23.23,20.652809148024787,45404.580675,44005.85770133997,0.0,0.0,8.679912499999997,43997.17778883997,0.0,201.63436737499993
17.02,17.61323279504219,44283.58271,39642.80130246668,0.23684210526315785,0.0,10.7825,39632.01880246668,0.0,183.51815000000002
15.93,16.152236138735923,43833.227659,38937.39821028889,2.7755575615628914e-17,0.0,9.704249999999998,38927.69396028889,0.0,154.58870249999998
16.86,17.463387096774152,43820.26957,38965.12621520413,0.23750000000000002,10.7825,0.0,38975.90871520413,0.0,-181.79295
18.02,15.78000000000008,44280.892055,39704.80575092379,0.475,10.7825,0.0,39715.58825092379,0.0,-194.30065000000002
22.06,16.79253521126757,45607.717107,42893.55552244083,0.7124999999999999,10.7825,0.0,42904.33802244083,0.0,-237.86195
24.02,24.139069317429637,48192.435569,48104.334875254965,0.95,10.7825,0.0,48115.117375254966,0.0,-258.99565
36.47,46.931991381311825,51734.802687,50374.363460948145,0.6868421052631578,0.0,10.7825,50363.580960948144,0.0,393.237775
38.15,38.78109129030324,53582.086477,51611.03327220871,0.42368421052631566,0.0,10.7825,51600.25077220871,0.0,411.352375
31.43,26.89559228579362,52554.243909,48371.52260297312,0.16052631578947352,0.0,10.7825,48360.74010297312,0.0,338.893975
24.02,22.725891035572513,50154.362294,47667.74278315452,0.0,0.0,6.577324999999994,47661.16545815452,0.0,157.98734649999986
20.86,19.427025015233713,47876.442229,44730.18484574487,0.2375,10.7825,0.0,44740.96734574487,0.0,-224.92295000000001
20.01,17.657175521417724,45796.841693,42447.756402559586,0.475,10.7825,0.0,42458.53890255959,0.0,-215.75782500000003
17.87,17.44263388897537,44125.600669,42476.24366305438,0.7124999999999999,10.7825,0.0,42487.02616305438,0.0,-192.683275
16.85,15.797916666666676,42814.667544,40428.85696787766,0.95,10.7825,0.0,40439.63946787766,0.0,-181.68512500000003
16.13,14.843769001231069,41767.94874,39429.334927721786,1.0,2.2700000000000022,0.0,39431.60492772178,0.0,-36.615100000000034
15.94,15.108888888888927,41255.281329,38995.871380421086,1.0,0.0,0.0,38995.871380421086,0.0,0.0
20.7,17.725000000000005,41378.135708,39009.605004541954,0.7368421052631579,0.0,10.7825,38998.82250454195,0.0,223.19775
43.86,26.23499999999992,42409.797804,41228.00965639648,0.4736842105263157,0.0,10.7825,41217.22715639648,0.0,472.92045
