prices_actual,prices_forecast,actual_demand,forecast_demand,soc,charge_MW,discharge_MW,import_MW,export_MW,profit_step,cumulative_profit,day
77.12,75.47907318,42.81,42.4211119,0.9230441626905195,0.0,10.78,31.6411119,0.0,831.3536,133435.240004162,71
80.17,74.52112903,43.0,41.86916814,0.6599472829999878,0.0,10.78,31.089168139999998,0.0,864.2325999999999,134299.472604162,71
71.82,66.9356128,41.0,40.48096154,0.3968504033094562,0.0,10.78,29.70096154,0.0,774.2195999999999,135073.692204162,71
63.81,59.80738932,37.87,36.81725828,0.13375352361892456,0.0,5.480350000000006,31.336908279999992,0.0,349.70113350000037,135423.393337662,71
55.02,56.27604143,33.91,33.28657008,0.0,0.0,0.0,33.28657008,0.0,0.0,135423.393337662,71
47.31,49.73187065,30.13,29.90204386,0.0,0.0,0.0,29.90204386,0.0,0.0,135423.393337662,71
51.91,47.98723447,28.01,26.80433177,0.5,0.0,10.78,16.02433177,0.0,559.5898,135982.983137662,72
50.58,42.95809703,26.45,25.42856498,0.23690312030946836,2.304598337950146,0.0,27.733163317950147,0.0,-116.56658393351839,135866.4165537285,72
49.01,40.38449005,25.62,23.53396955,0.28766519823788567,10.78,0.0,34.313969549999996,0.0,-528.3277999999999,135338.0887537285,72
48.99,39.08666336,25.4,23.83639127,0.5251101321585905,10.78,0.0,34.61639127,0.0,-528.1122,134809.97655372848,72
50.26,38.96137095,25.67,23.51030943,0.7625550660792952,10.78,0.0,34.29030943,0.0,-541.8027999999999,134268.17375372848,72
52.09,44.18218716,27.11,25.91438379,1.0,0.0,0.0,25.91438379,0.0,0.0,134268.17375372848,72
61.15,52.92970954,31.6,29.65126582,1.0,0.0,0.0,29.65126582,0.0,0.0,134268.17375372848,72
65.02,63.28169284,36.72,35.42318777,1.0,0.0,10.78,24.643187769999997,0.0,700.9155999999999,134969.0893537285,72
67.99,70.96469084,40.93,40.44142947,0.7369031203094684,0.0,10.78,29.66142947,0.0,732.9321999999999,135702.0215537285,72
61.43,61.75966988,41.24,41.36887687,0.4738062406189367,0.0,10.78,30.58887687,0.0,662.2153999999999,136364.23695372848,72
54.6,56.09978937,40.63,39.64597339,0.2107093609284051,0.0,0.0,39.64597339,0.0,0.0,136364.23695372848,72
48.02,55.70863661,40.11,39.11675329,0.2107093609284051,0.0,0.0,39.11675329,0.0,0.0,136364.23695372848,72
41.54,53.12063373,37.75,38.10495158,0.2107093609284051,10.78,0.0,48.88495158,0.0,-447.80119999999994,135916.4357537285,72
42.06,52.18392,37.53,36.53264045,0.4481542948491099,10.78,0.0,47.31264045,0.0,-453.4068,135463.0289537285,72
46.52,52.85735756,38.9,37.37011299,0.6855992287698147,10.78,0.0,48.150112990000004,0.0,-501.4856,134961.54335372848,72
56.39,56.65169456,39.54,38.59814981,0.9230441626905195,0.0,0.0,38.59814981,0.0,0.0,134961.54335372848,72
60.53,55.56930451,40.12,39.84561548,0.9230441626905195,0.0,0.0,39.84561548,0.0,0.0,134961.54335372848,72
65.38,56.25166667,40.72,40.59811059,0.9230441626905195,0.0,0.0,40.59811059,0.0,0.0,134961.54335372848,72
72.22,72.07520455,42.7,42.24445667,0.9230441626905195,0.0,10.78,31.464456669999997,0.0,778.5315999999999,135740.07495372847,72
79.87,74.52112903,42.86,41.11530449,0.6599472829999878,0.0,10.78,30.33530449,0.0,860.9986,136601.07355372846,72
72.75,66.86358488,40.8,40.48096154,0.3968504033094562,0.0,10.78,29.70096154,0.0,784.245,137385.31855372846,72
66.42,59.7625713,37.68,36.67936916,0.13375352361892456,0.0,5.480350000000006,31.199019159999995,0.0,364.0048470000004,137749.32340072846,72
57.8,56.2037405,33.71,33.15588597,0.0,0.0,0.0,33.15588597,0.0,0.0,137749.32340072846,72
50.92,49.62523226,29.98,29.68273916,0.0,0.0,0.0,29.68273916,0.0,0.0,137749.32340072846,72
50.84,47.98723447,27.83,27.04293613,0.5,0.0,8.70009999999999,18.34283613000001,0.0,442.31308399999955,138191.63648472846,73
49.13,43.07640617,26.3,25.52006143,0.2876651982378857,10.78,0.0,36.30006143,0.0,-529.6214,137662.01508472845,73
44.09,41.20059663,25.55,25.38008081,0.5251101321585905,10.78,0.0,36.16008081,0.0,-475.2902,137186.72488472846,73
43.41,42.62563985,25.28,24.70398146,0.7625550660792952,10.78,0.0,35.48398146,0.0,-467.9597999999999,136718.76508472845,73
43.86,43.37292939,25.47,25.26553667,1.0,0.0,0.0,25.26553667,0.0,0.0,136718.76508472845,73
49.74,43.63582044,27.03,25.97873693,1.0,0.0,0.0,25.97873693,0.0,0.0,136718.76508472845,73
59.03,52.50837014,31.53,29.65126582,1.0,0.0,0.0,29.65126582,0.0,0.0,136718.76508472845,73
63.1,58.193872,36.49,35.16734386,1.0,0.0,10.78,24.38734386,0.0,680.218,137398.98308472845,73
68.89,62.72249459,40.46,38.9147175,0.7369031203094684,0.0,10.78,28.1347175,0.0,742.6342,138141.61728472845,73
60.52,60.49899171,40.76,38.722252,0.4738062406189367,0.0,10.78,27.942251999999996,0.0,652.4056,138794.02288472845,73
53.7,51.12834295,39.81,38.94748844,0.2107093609284051,3.4937950138504186,0.0,42.44128345385042,0.0,-187.6167922437675,138606.40609248469,73
49.66,50.49502796,39.05,38.91924679,0.28766519823788567,10.78,0.0,49.699246790000004,0.0,-535.3348,138071.07129248467,73
45.44,46.71864662,36.62,37.00046554,0.5251101321585905,10.78,0.0,47.78046554,0.0,-489.84319999999997,137581.22809248467,73
45.44,40.55551667,36.27,36.53264045,0.7625550660792952,10.78,0.0,47.31264045,0.0,-489.84319999999997,137091.38489248467,73
50.0,51.42691258,37.39,37.37011299,1.0,0.0,0.0,37.37011299,0.0,0.0,137091.38489248467,73
55.65,54.68344474,38.09,38.52231441,1.0,0.0,0.0,38.52231441,0.0,0.0,137091.38489248467,73
61.89,63.42239927,38.71,38.77202814,1.0,0.0,8.633500000000007,30.13852814,0.0,534.3273150000005,137625.71220748467,73
73.07,63.10375,39.28,39.28844982,0.7892906390715949,0.0,0.0,39.28844982,0.0,0.0,137625.71220748467,73
76.67,72.32469056,41.32,41.84689048,0.7892906390715949,0.0,10.78,31.066890479999998,0.0,826.5025999999999,138452.21480748468,73
80.05,74.52112903,41.73,42.21150573,0.5261937593810633,0.0,10.78,31.431505729999998,0.0,862.939,139315.1538074847,73
77.48,70.47858437,39.69,38.446,0.26309687969053164,0.0,10.78,27.665999999999997,0.0,835.2343999999999,140150.38820748468,73
69.29,59.11893509,36.57,37.54192285,0.0,0.0,0.0,37.54192285,0.0,0.0,140150.38820748468,73
57.7,52.98419751,33.0,33.8473242,0.0,0.0,0.0,33.8473242,0.0,0.0,140150.38820748468,73
50.31,51.07657409,29.31,30.85741585,0.0,0.0,0.0,30.85741585,0.0,0.0,140150.38820748468,73
51.53,52.79984672,27.78,26.45966549,0.5,0.0,10.78,15.67966549,0.0,555.4934,140705.88160748468,74
48.01,48.23779095,25.86,25.03490027,0.23690312030946836,0.0,0.0,25.03490027,0.0,0.0,140705.88160748468,74
45.25,44.23921147,24.86,23.53638641,0.23690312030946836,2.304598337950146,0.0,25.840984747950145,0.0,-104.28307479224411,140601.59853269244,74
42.38,42.89376142,24.36,23.12915357,0.28766519823788567,10.78,0.0,33.90915357,0.0,-456.8564,140144.74213269245,74
41.37,41.97649677,24.29,23.20094631,0.5251101321585905,10.78,0.0,33.98094631,0.0,-445.9685999999999,139698.77353269246,74
45.51,43.7109922,25.07,23.92823441,0.7625550660792952,10.78,0.0,34.70823441,0.0,-490.59779999999995,139208.17573269247,74
49.46,44.45998881,26.94,22.14666667,1.0,0.0,0.0,22.14666667,0.0,0.0,139208.17573269247,74
51.47,48.51518801,29.64,25.14443333,1.0,0.0,0.0,25.14443333,0.0,0.0,139208.17573269247,74
53.06,56.90435919,32.06,30.55072232,1.0,0.0,10.78,19.770722319999997,0.0,571.9868,139780.16253269248,74
49.32,53.71401669,32.69,30.52656996,0.7369031203094684,0.0,10.78,19.74656996,0.0,531.6696,140311.83213269248,74
41.81,47.51040453,32.36,27.71372233,0.4738062406189367,0.0,0.0,27.71372233,0.0,0.0,140311.83213269248,74
38.1,51.93072768,31.27,26.78539644,0.4738062406189367,0.0,0.0,26.78539644,0.0,0.0,140311.83213269248,74
30.0,52.08958647,29.78,27.81219558,0.4738062406189367,0.0,0.0,27.81219558,0.0,0.0,140311.83213269248,74
24.83,29.28505333,28.61,27.9790625,0.4738062406189367,10.78,0.0,38.7590625,0.0,-267.6674,140044.16473269247,74
25.0,42.19421846,28.16,28.95705882,0.7112511745396415,10.78,0.0,39.73705882,0.0,-269.5,139774.66473269247,74
35.3,47.35995644,28.41,28.65596442,0.9486961084603462,2.3291966759002807,0.0,30.98516109590028,0.0,-82.2206426592799,139692.44409003318,74
41.45,61.95378844,28.73,31.14017019,1.0,0.0,0.0,31.14017019,0.0,0.0,139692.44409003318,74
52.02,81.605,30.46,32.52010576,1.0,0.0,10.78,21.74010576,0.0,560.7756,140253.21969003318,74
62.16,69.8032971,34.1,35.8061996,0.7369031203094684,0.0,8.633500000000007,27.172699599999994,0.0,536.6583600000004,140789.87805003318,74
71.31,74.52112903,36.09,35.95983388,0.5261937593810633,0.0,10.78,25.179833879999997,0.0,768.7218,141558.59985003318,74
66.26,73.4203322,34.76,34.41888889,0.26309687969053164,0.0,10.78,23.638888889999997,0.0,714.2828000000001,142272.88265003316,74
58.87,62.80944019,32.01,33.3449078,0.0,0.0,0.0,33.3449078,0.0,0.0,142272.88265003316,74
51.25,55.7068149,29.18,30.16348836,0.0,0.0,0.0,30.16348836,0.0,0.0,142272.88265003316,74
45.41,49.93242545,26.85,29.27173074,0.0,0.0,0.0,29.27173074,0.0,0.0,142272.88265003316,74
58.43,52.79984672,24.76,26.56978103,0.5,0.0,10.78,15.789781030000002,0.0,629.8754,142902.75805003315,75
55.54,48.04266703,23.15,25.03490027,0.23690312030946836,0.0,0.0,25.03490027,0.0,0.0,142902.75805003315,75
52.0,44.23921147,22.36,23.53638641,0.23690312030946836,2.304598337950146,0.0,25.840984747950145,0.0,-119.83911357340759,142782.91893645976,75
51.29,42.89376142,21.8,23.10296087,0.28766519823788567,10.78,0.0,33.88296087,0.0,-552.9062,142230.01273645976,75
51.29,41.97649677,21.56,23.23360645,0.5251101321585905,10.78,0.0,34.01360645,0.0,-552.9062,141677.10653645976,75
58.43,43.76087391,22.35,23.92164645,0.7625550660792952,10.78,0.0,34.70164645,0.0,-629.8754,141047.23113645977,75
54.69,44.44672539,22.73,22.14666667,1.0,0.0,0.0,22.14666667,0.0,0.0,141047.23113645977,75
50.64,48.14881975,23.47,24.48392556,1.0,0.0,0.0,24.48392556,0.0,0.0,141047.23113645977,75
51.29,54.05080684,24.95,29.72162028,1.0,0.0,9.728949999999998,19.992670280000002,0.0,498.99784549999987,141546.22898195978,75
57.29,52.65156992,26.35,30.11456329,0.7625550660792952,0.0,0.0,30.11456329,0.0,0.0,141546.22898195978,75
60.89,48.20292231,27.09,29.21072751,0.7625550660792952,10.78,0.0,39.99072751,0.0,-656.3942,140889.83478195977,75
57.43,50.01290189,27.27,30.0075107,1.0,0.0,0.0,30.0075107,0.0,0.0,140889.83478195977,75
56.0,49.77015038,26.81,29.73544933,1.0,0.0,0.0,29.73544933,0.0,0.0,140889.83478195977,75
50.61,49.45075667,25.24,27.9790625,1.0,0.0,0.0,27.9790625,0.0,0.0,140889.83478195977,75
51.29,56.21447566,24.76,28.95705882,1.0,0.0,0.0,28.95705882,0.0,0.0,140889.83478195977,75
57.34,56.58775138,25.17,31.00580115,1.0,0.0,0.0,31.00580115,0.0,0.0,140889.83478195977,75
58.98,59.04124378,25.71,31.31245285,1.0,0.0,0.0,31.31245285,0.0,0.0,140889.83478195977,75
59.66,63.10375,27.31,32.42258132,1.0,0.0,8.633500000000007,23.789081319999994,0.0,515.0746100000003,141404.90939195978,75
70.68,66.12117754,30.73,35.15535714,0.7892906390715949,0.0,10.78,24.37535714,0.0,761.9304000000001,142166.8397919598,75
65.2,74.52112903,33.11,35.87961936,0.5261937593810633,0.0,10.78,25.09961936,0.0,702.856,142869.6957919598,75
64.53,73.30707463,32.79,34.41888889,0.26309687969053164,0.0,10.78,23.638888889999997,0.0,695.6333999999999,143565.32919195978,75
60.71,62.73278741,30.7,33.0823105,0.0,0.0,0.0,33.0823105,0.0,0.0,143565.32919195978,75
52.55,55.7068149,28.17,30.0986485,0.0,0.0,0.0,30.0986485,0.0,0.0,143565.32919195978,75
44.48,49.56548856,25.71,28.97853412,0.0,0.0,0.0,28.97853412,0.0,0.0,143565.32919195978,75
43.83,49.69956378,23.54,26.99761408,0.5,0.0,10.78,16.21761408,0.0,472.4874,144037.8165919598,76
39.47,42.81188498,22.19,25.49874068,0.23690312030946836,10.78,0.0,36.27874068,0.0,-425.48659999999995,143612.3299919598,76
36.17,38.37482223,21.63,24.97897481,0.4743480542301731,10.78,0.0,35.75897481,0.0,-389.9126,143222.41739195978,76
35.0,38.72957449,21.6,24.50102115,0.711792988150878,10.78,0.0,35.28102115,0.0,-377.29999999999995,142845.1173919598,76
37.83,43.37292939,21.98,24.92491916,0.9492379220715828,2.3045983379501433,0.0,27.229517497950145,0.0,-87.18295512465392,142757.93443683514,76
43.74,43.78662774,23.96,25.82822605,1.0,0.0,0.0,25.82822605,0.0,0.0,142757.93443683514,76
57.71,51.51217327,29.27,29.65126582,1.0,0.0,0.0,29.65126582,0.0,0.0,142757.93443683514,76
57.71,61.1079045,34.74,35.27259674,1.0,0.0,10.78,24.492596739999996,0.0,622.1138,143380.04823683514,76
59.42,70.1047838,39.43,39.48378609,0.7369031203094684,0.0,10.78,28.70378609,0.0,640.5476,144020.59583683513,76
58.69,61.09406519,40.2,39.50770273,0.4738062406189367,0.0,10.78,28.727702729999997,0.0,632.6782,144653.27403683512,76
57.73,54.30261273,39.7,39.52870316,0.2107093609284051,0.0,0.0,39.52870316,0.0,0.0,144653.27403683512,76
54.16,49.91721315,39.25,38.583637,0.2107093609284051,10.78,0.0,49.363637000000004,0.0,-583.8448,144069.42923683513,76
48.15,46.37357143,37.05,37.21240804,0.4481542948491099,10.78,0.0,47.99240804,0.0,-519.0569999999999,143550.37223683513,76
47.76,47.24733,36.91,36.53264045,0.6855992287698147,10.78,0.0,47.31264045,0.0,-514.8528,143035.51943683514,76
53.08,51.31518639,38.33,37.37011299,0.9230441626905195,3.4937950138504164,0.0,40.86390800385042,0.0,-185.45063933518009,142850.06879749996,76
57.43,51.6598405,38.91,39.17841598,1.0,0.0,0.0,39.17841598,0.0,0.0,142850.06879749996,76
57.93,56.26517605,39.46,39.19370592,1.0,0.0,0.0,39.19370592,0.0,0.0,142850.06879749996,76
64.35,56.25166667,39.55,39.42535479,1.0,0.0,0.0,39.42535479,0.0,0.0,142850.06879749996,76
76.04,75.17621584,41.08,42.64034328,1.0,0.0,10.78,31.860343280000002,0.0,819.7112,143669.77999749995,76
79.15,74.52112903,41.33,42.02152906,0.7369031203094684,0.0,10.78,31.241529059999998,0.0,853.237,144523.01699749994,76
74.67,75.90994249,39.77,38.446,0.4738062406189367,0.0,10.78,27.665999999999997,0.0,804.9426,145327.95959749995,76
61.7,60.0620523,36.68,36.88472949,0.2107093609284051,0.0,8.633500000000007,28.251229489999993,0.0,532.6869500000005,145860.64654749996,76
58.64,56.2037405,33.06,33.34486246,0.0,0.0,0.0,33.34486246,0.0,0.0,145860.64654749996,76
53.58,49.56155741,29.34,29.94688579,0.0,0.0,0.0,29.94688579,0.0,0.0,145860.64654749996,76
57.89,47.98723447,27.27,27.01362905,0.5,0.0,10.78,16.233629049999998,0.0,624.0541999999999,146484.70074749997,77
56.66,43.03919108,25.83,25.48400766,0.23690312030946836,2.304598337950146,0.0,27.788605997950146,0.0,-130.57854182825525,146354.1222056717,77
54.51,40.87124297,24.98,25.15373265,0.28766519823788567,10.78,0.0,35.933732649999996,0.0,-587.6178,145766.5044056717,77
54.51,38.89026734,24.79,24.50724136,0.5251101321585905,10.78,0.0,35.287241359999996,0.0,-587.6178,145178.8866056717,77
56.33,37.57553915,24.94,24.621032,0.7625550660792952,10.78,0.0,35.401032,0.0,-607.2374,144571.64920567168,77
59.05,44.33213699,26.47,26.02170954,1.0,0.0,0.0,26.02170954,0.0,0.0,144571.64920567168,77
64.4,53.3247081,30.96,29.65126582,1.0,0.0,0.0,29.65126582,0.0,0.0,144571.64920567168,77
65.0,62.15783631,36.14,34.14729292,1.0,0.0,10.78,23.367292919999997,0.0,700.6999999999999,145272.3492056717,77
71.37,69.65584821,40.3,39.83783375,0.7369031203094684,0.0,10.78,29.05783375,0.0,769.3686,146041.71780567168,77
68.72,60.85485672,40.9,40.72404142,0.4738062406189367,0.0,10.78,29.944041419999998,0.0,740.8015999999999,146782.5194056717,77
61.28,55.09627138,40.28,38.35333379,0.2107093609284051,0.0,0.0,38.35333379,0.0,0.0,146782.5194056717,77
56.15,54.7587179,39.86,39.2153395,0.2107093609284051,0.0,0.0,39.2153395,0.0,0.0,146782.5194056717,77
49.73,53.96476907,37.62,38.19260416,0.2107093609284051,0.0,0.0,38.19260416,0.0,0.0,146782.5194056717,77
49.77,49.37923286,37.37,36.53264045,0.2107093609284051,10.78,0.0,47.31264045,0.0,-536.5206000000001,146245.9988056717,77
54.94,50.48604344,38.61,37.37011299,0.4481542948491099,10.78,0.0,48.150112990000004,0.0,-592.2532,145653.7456056717,77
56.31,52.76426219,39.43,35.09669026,0.6855992287698147,10.78,0.0,45.876690260000004,0.0,-607.0218,145046.7238056717,77
59.12,55.10209124,40.04,39.74915902,0.9230441626905195,0.0,0.0,39.74915902,0.0,0.0,145046.7238056717,77
64.42,56.25166667,40.44,40.39959415,0.9230441626905195,0.0,0.0,40.39959415,0.0,0.0,145046.7238056717,77
76.01,72.323897,42.07,42.69111249,0.9230441626905195,0.0,10.78,31.91111249,0.0,819.3878,145866.1116056717,77
79.29,74.52112903,42.42,41.95953318,0.6599472829999878,0.0,10.78,31.17953318,0.0,854.7462,146720.8578056717,77
77.27,66.95718856,40.63,40.48096154,0.3968504033094562,0.0,10.78,29.70096154,0.0,832.9705999999999,147553.8284056717,77
66.53,59.7625713,37.46,36.83478347,0.13375352361892456,0.0,5.480350000000006,31.354433469999993,0.0,364.6076855000004,147918.4360911717,77
61.09,56.2037405,33.67,33.27092497,0.0,0.0,0.0,33.27092497,0.0,0.0,147918.4360911717,77
52.52,49.54625854,29.84,29.82802545,0.0,0.0,0.0,29.82802545,0.0,0.0,147918.4360911717,77
51.05,47.98723447,27.95,26.85758866,0.5,0.0,10.78,16.07758866,0.0,550.319,148468.75509117168,78
50.59,42.91551706,26.31,25.46159807,0.23690312030946836,2.304598337950146,0.0,27.766196407950147,0.0,-116.58962991689789,148352.16546125477,78
48.73,40.21659421,25.4,23.88466033,0.28766519823788567,10.78,0.0,34.66466033,0.0,-525.3094,147826.85606125477,78
48.07,38.7962858,25.2,24.03039974,0.5251101321585905,10.78,0.0,34.81039974,0.0,-518.1945999999999,147308.6614612548,78
48.77,37.57553915,25.43,24.8748613,0.7625550660792952,10.78,0.0,35.6548613,0.0,-525.7406,146782.9208612548,78
50.59,44.10500468,26.99,26.00467495,1.0,0.0,0.0,26.00467495,0.0,0.0,146782.9208612548,78
57.89,53.63091671,31.72,29.65126582,1.0,0.0,0.0,29.65126582,0.0,0.0,146782.9208612548,78
56.89,63.0785364,36.8,35.54319459,1.0,0.0,10.78,24.763194589999998,0.0,613.2742,147396.1950612548,78
63.39,67.88214607,41.0,39.09505077,0.7369031203094684,0.0,10.78,28.31505077,0.0,683.3442,148079.5392612548,78
59.5,61.686982,41.42,41.33129389,0.4738062406189367,0.0,10.78,30.551293889999997,0.0,641.41,148720.9492612548,78
55.72,55.80851297,40.83,38.21817653,0.2107093609284051,0.0,0.0,38.21817653,0.0,0.0,148720.9492612548,78
52.76,55.07932741,40.35,39.11675329,0.2107093609284051,0.0,0.0,39.11675329,0.0,0.0,148720.9492612548,78
47.15,51.93258861,37.91,38.05492501,0.2107093609284051,10.78,0.0,48.83492501,0.0,-508.27699999999993,148212.6722612548,78
47.71,49.40693286,37.6,36.53264045,0.4481542948491099,10.78,0.0,47.31264045,0.0,-514.3138,147698.3584612548,78
49.52,50.47614006,38.86,37.37011299,0.6855992287698147,10.78,0.0,48.150112990000004,0.0,-533.8256,147164.5328612548,78
50.82,52.46714509,39.54,37.51188208,0.9230441626905195,3.4937950138504164,0.0,41.005677093850416,0.0,-177.55466260387817,146986.9781986509,78
56.25,55.53744952,40.09,39.63563849,1.0,0.0,0.0,39.63563849,0.0,0.0,146986.9781986509,78
58.53,56.25166667,40.52,40.00837516,1.0,0.0,0.0,40.00837516,0.0,0.0,146986.9781986509,78
65.48,71.92545497,42.16,42.13884138,1.0,0.0,10.78,31.35884138,0.0,705.8744,147692.8525986509,78
71.68,74.52112903,42.52,41.95953318,0.7369031203094684,0.0,10.78,31.17953318,0.0,772.7104,148465.56299865092,78
63.07,66.95718856,40.73,40.48096154,0.4738062406189367,0.0,10.78,29.70096154,0.0,679.8946,149145.45759865092,78
58.25,59.80738932,37.64,36.83478347,0.2107093609284051,0.0,8.633500000000007,28.201283469999993,0.0,502.90137500000037,149648.3589736509,78
54.01,56.27604143,33.8,33.27343974,0.0,0.0,0.0,33.27343974,0.0,0.0,149648.3589736509,78
47.5,49.72796086,29.97,29.90204386,0.0,0.0,0.0,29.90204386,0.0,0.0,149648.3589736509,78
50.11,47.98723447,27.88,26.80433177,0.5,0.0,10.78,16.02433177,0.0,540.1858,150188.5447736509,79
47.4,42.95809703,26.31,25.42856498,0.23690312030946836,2.304598337950146,0.0,27.733163317950147,0.0,-109.23796121883692,150079.30681243207,79
44.7,40.38449005,25.41,23.53396955,0.28766519823788567,10.78,0.0,34.313969549999996,0.0,-481.866,149597.44081243206,79
43.75,39.00803554,25.21,23.9659966,0.5251101321585905,10.78,0.0,34.7459966,0.0,-471.625,149125.81581243206,79
46.47,38.71354728,25.5,23.84385059,0.7625550660792952,10.78,0.0,34.623850589999996,0.0,-500.94659999999993,148624.86921243207,79
49.04,44.36207994,26.87,26.03365249,1.0,0.0,0.0,26.03365249,0.0,0.0,148624.86921243207,79
52.94,53.68560016,30.68,29.65126582,1.0,0.0,0.0,29.65126582,0.0,0.0,148624.86921243207,79
56.53,59.57154166,36.08,34.60292011,1.0,0.0,10.78,23.82292011,0.0,609.3933999999999,149234.26261243207,79
59.14,62.73673243,39.92,39.00762718,0.7369031203094684,0.0,10.78,28.22762718,0.0,637.5292,149871.79181243206,79
55.49,59.58170259,40.25,40.35902498,0.4738062406189367,0.0,10.78,29.57902498,0.0,598.1822,150469.97401243207,79
46.05,52.93749521,39.58,39.60434333,0.2107093609284051,0.0,0.0,39.60434333,0.0,0.0,150469.97401243207,79
43.89,49.62879521,39.1,39.05013079,0.2107093609284051,10.78,0.0,49.83013079,0.0,-473.13419999999996,149996.83981243207,79
38.34,47.21932331,36.81,37.62452685,0.4481542948491099,10.78,0.0,48.40452685,0.0,-413.3052,149583.53461243206,79
39.23,41.60748667,36.51,36.53264045,0.6855992287698147,10.78,0.0,47.31264045,0.0,-422.89939999999996,149160.63521243207,79
44.06,51.66993073,37.83,37.37011299,0.9230441626905195,3.4937950138504164,0.0,40.86390800385042,0.0,-153.93660831024934,149006.69860412183,79
46.14,52.02282535,38.51,39.04611807,1.0,0.0,0.0,39.04611807,0.0,0.0,149006.69860412183,79
55.48,56.2806842,39.15,38.87536704,1.0,0.0,0.0,38.87536704,0.0,0.0,149006.69860412183,79
57.47,63.10375,39.77,39.28555939,1.0,0.0,0.0,39.28555939,0.0,0.0,149006.69860412183,79
63.17,72.75153658,41.31,41.50509503,1.0,0.0,10.78,30.72509503,0.0,680.9725999999999,149687.67120412184,79
71.26,74.52112903,41.93,42.40694415,0.7369031203094684,0.0,10.78,31.62694415,0.0,768.1828,150455.85400412185,79
61.4,70.3940597,40.1,38.446,0.4738062406189367,0.0,10.78,27.665999999999997,0.0,661.8919999999999,151117.74600412184,79
58.68,63.14528171,37.2,37.63339004,0.2107093609284051,0.0,8.633500000000007,28.999890039999997,0.0,506.6137800000004,151624.35978412186,79
54.47,56.16049205,33.49,33.67998295,0.0,0.0,0.0,33.67998295,0.0,0.0,151624.35978412186,79
48.34,51.14148785,29.88,30.76892914,0.0,0.0,0.0,30.76892914,0.0,0.0,151624.35978412186,79
47.55,50.18484617,27.68,26.99286303,0.5,0.0,10.78,16.212863029999998,0.0,512.5889999999999,152136.94878412187,80
44.67,45.60896877,26.11,25.49874068,0.23690312030946836,0.0,0.0,25.49874068,0.0,0.0,152136.94878412187,80
44.65,43.96856679,25.26,24.98095603,0.23690312030946836,10.78,0.0,35.76095603,0.0,-481.32699999999994,151655.62178412187,80
43.96,43.2784369,25.0,24.41086738,0.4743480542301732,10.78,0.0,35.19086738,0.0,-473.8888,151181.7329841219,80
44.11,43.37292939,25.28,25.05096415,0.711792988150878,10.78,0.0,35.83096415,0.0,-475.50579999999997,150706.22718412188,80
46.74,44.30196423,26.62,25.95362283,0.9492379220715828,2.3045983379501433,0.0,28.258221167950143,0.0,-107.7169263157897,150598.51025780608,80
54.09,52.83048223,30.61,29.65126582,1.0,0.0,0.0,29.65126582,0.0,0.0,150598.51025780608,80
63.68,57.77729381,35.89,33.97638038,1.0,0.0,10.78,23.19638038,0.0,686.4703999999999,151284.98065780607,80
67.5,63.06813289,39.75,37.58456759,0.7369031203094684,0.0,10.78,26.804567589999998,0.0,727.65,152012.63065780606,80
58.08,59.33654277,40.04,37.15346931,0.4738062406189367,0.0,10.78,26.373469309999997,0.0,626.1024,152638.73305780606,80
52.85,50.07072222,39.19,38.60150505,0.2107093609284051,3.4937950138504186,0.0,42.09530006385042,0.0,-184.6470664819946,152454.08599132407,80
50.71,50.1037242,38.59,37.79300213,0.28766519823788567,0.0,0.0,37.79300213,0.0,0.0,152454.08599132407,80
43.48,47.32293233,36.24,36.79045688,0.28766519823788567,10.78,0.0,47.57045688,0.0,-468.71439999999996,151985.37159132407,80
42.89,41.05418,35.79,36.53264045,0.5251101321585905,10.78,0.0,47.31264045,0.0,-462.3542,151523.01739132407,80
47.55,49.55686434,36.98,37.37011299,0.7625550660792952,10.78,0.0,48.150112990000004,0.0,-512.5889999999999,151010.42839132407,80
50.26,54.76123825,37.55,38.75965372,1.0,0.0,0.0,38.75965372,0.0,0.0,151010.42839132407,80
57.12,63.17078837,38.29,38.78864209,1.0,0.0,0.0,38.78864209,0.0,0.0,151010.42839132407,80
59.12,81.605,38.78,39.1043587,1.0,0.0,10.78,28.324358699999998,0.0,637.3136,151647.74199132406,80
74.35,72.56426691,40.44,41.01403778,0.7369031203094684,0.0,10.78,30.23403778,0.0,801.4929999999999,152449.23499132405,80
77.26,74.52112903,41.33,42.20374996,0.4738062406189367,0.0,10.78,31.423749960000002,0.0,832.8628,153282.09779132405,80
72.68,70.8041414,39.39,38.446,0.2107093609284051,0.0,8.633500000000007,29.812499999999993,0.0,627.4827800000005,153909.58057132404,80
63.24,56.71908574,36.39,37.15352396,0.0,0.0,0.0,37.15352396,0.0,0.0,153909.58057132404,80
54.37,51.85797465,32.75,33.7138028,0.0,0.0,0.0,33.7138028,0.0,0.0,153909.58057132404,80
47.62,55.33148801,29.08,30.43788415,0.0,0.0,0.0,30.43788415,0.0,0.0,153909.58057132404,80
57.84,52.79984672,27.68,26.56978103,0.5,0.0,10.78,15.789781030000002,0.0,623.5152,154533.09577132404,81
51.78,47.89899134,25.85,25.03490027,0.23690312030946836,0.0,0.0,25.03490027,0.0,0.0,154533.09577132404,81
48.98,44.41100504,24.68,23.72183008,0.23690312030946836,2.304598337950146,0.0,26.026428417950147,0.0,-112.87922659279815,154420.21654473123,81
